name,duration,rating,genre,poster,years,total_years
Söz,140,6.7,['Action. Drama. Romance'],"https://m.media-amazon.com/images/M/MV5BN2RlYmYyMTQtYTQ5Yi00ZTkyLWE3NzYtZDliMzk2NGQ4ZDRlXkEyXkFqcGdeQXVyMjMxMDI3MDM@._V1_QL75_UY281_CR6,0,190,281_.jpg","['2017', '2019']",3
Söz Basinda,None,None,['News'],None,['2011'],None
Söz Fato'da,None,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BZmI3ZWY3NTQtODgwMS00YmMzLTk5ZDctYjlhMzRmMTRjMjY0XkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,16,140,140_.jpg","['1993', '1996']",None
Süper Baba,45,8.8,['Comedy. Drama. Family'],"https://m.media-amazon.com/images/M/MV5BZjZiMzEwM2QtZmE0YS00ZDAyLWFjZmQtY2YzMzJmZGExMjEyXkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_QL75_UY281_CR4,0,190,281_.jpg","['1993', '1997']",1
Süper Babaanne,None,5.1,['Comedy. Family. Fantasy'],"https://m.media-amazon.com/images/M/MV5BMmZlZTg5NTctNWU1NS00M2I5LTg1ZTItNDVhMTYxZDhiYWQ1XkEyXkFqcGdeQXVyNzY3MjM4NjA@._V1_QL75_UY281_CR4,0,190,281_.jpg",['2008'],None
Süper Bir Takim,15,5.0,['Animation. Comedy'],"https://m.media-amazon.com/images/M/MV5BZjI1OTU1MzMtMWI2Ni00YTQyLTg2YmItY2U4Yjg0NTgyMTk0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2021'],1
Süper Bulmaca,None,None,['Game-Show'],"https://m.media-amazon.com/images/M/MV5BMDgxZTQ1YjctZDJmMS00YmEyLWEyZDctMzZmZmE2OTU2ZTM4XkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR42,0,190,281_.jpg","['2014', '2016']",None
Süper Matrak,None,3.7,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BN2M1NDk2ZjItNDBhMi00M2Y0LWE1NzQtNGE4NjliZWRiMGJiXkEyXkFqcGdeQXVyNDU2Mzg5MTM@._V1_QL75_UY281_CR26,0,190,281_.jpg",['2013'],1
Süper Yildiz,None,3.5,None,"https://m.media-amazon.com/images/M/MV5BM2Y0NWVlYmQtOGE3Zi00YTI3LWJmNDMtYmY4ZTlmYThkNzUyXkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UX190_CR0,3,190,281_.jpg",['1995'],None
Süphe,90,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BZDNjNDNlZmEtM2NlNC00ODA4LWJhNDEtNzgyMzUzMzIzYWM3XkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UY281_CR11,0,190,281_.jpg",['2011'],1
Sürprizimiz Var,20,3.9,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BMDgzNmM0NTMtY2VhMC00ODIxLTkyMWQtNDk0ZTg3MDNiZmUxXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2021'],1
T Kusagi,18,4.2,['Documentary'],"https://m.media-amazon.com/images/M/MV5BY2YwNjQxNTEtZTQwMi00ZjUzLWIxMzAtOGMyYWU2MzU3ZThkXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR46,0,190,281_.jpg",['2021'],1
T World,None,None,['Action. Drama'],"https://m.media-amazon.com/images/M/MV5BNTY2NTliYmEtZTM5OC00N2Y0LWFjN2YtNTZhMmY1OGQ0ODM5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2022'],None
TRT Her Dem Huner,None,None,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BODIwOGY1YjUtMWE2MS00YzcyLWE4NjktYjM3MDE4Y2MxMzlkXkEyXkFqcGdeQXVyODUxNzQyODU@._V1_QL75_UY281_CR167,0,190,281_.jpg",[''],None
Tadimiz Kaçmasin,60,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYmNiYWFjYmUtZTdjMC00NzYwLTg4MTAtN2IyY2IxYTA2NjgzXkEyXkFqcGdeQXVyNDg0NjMwNDY@._V1_QL75_UY281_CR93,0,190,281_.jpg",['2005'],1
Tag,None,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BZGU2M2I1MzAtN2M0Mi00YjE1LWEzYzYtNTVkNGU1ZWNmZTg4XkEyXkFqcGdeQXVyMTA3NDA3NTI3._V1_QL75_UX190_CR0,2,190,281_.jpg",['2019'],1
Tahmin Et,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BODc3Yjk2OWQtZjlhYi00MmYzLWExMWYtODI0MThkMzlhNWY0XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UX140_CR0,12,140,140_.jpg","['2012', '2013']",None
Tale of the Dangerous Lover,24,None,['Crime. Drama. Reality-TV'],"https://m.media-amazon.com/images/M/MV5BYTRhNTA5ZDctOGMwYS00NTY5LWIzM2EtMWY0NmNmNWE1MmU1XkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UY281_CR117,0,190,281_.jpg",['2022'],None
Talibi Irsadi,None,7.1,['Biography. History'],"https://m.media-amazon.com/images/M/MV5BOGNjNGVmODktNmYyMy00NWM3LTk3NmEtNGUzYTgwMjJkMzkwXkEyXkFqcGdeQXVyOTE4MTc3ODY@._V1_QL75_UY281_CR6,0,190,281_.jpg",['2018'],None
Tam Pansiyon,None,5.5,['Comedy'],"https://m.media-amazon.com/images/M/MV5BMTMxNzM4ODE3NV5BMl5BanBnXkFtZTcwMTI1MjIyMw@@._V1_QL75_UY140_CR12,0,140,140_.jpg",['2004'],1
Tanri Misafiri,None,5.5,['Drama'],None,['1993'],None
Tarafsiz Bölge,120,2.7,['News'],"https://m.media-amazon.com/images/M/MV5BZThkZTA5ODAtYzE4NS00OWYzLTk1ZWUtOWJlNGRkMzY5ZjI2XkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR74,0,190,281_.jpg","['2005', ' ']",None
Tarcin ve Arkadaslari,None,6.7,['Adventure. Family'],"https://m.media-amazon.com/images/M/MV5BOTA5YzhhNWEtODQxNC00YjI2LThmMzYtMTkwNTBlY2E3YzJmXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2003'],1
Tarih Obasi,None,7.8,['History. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYzQ2YzVmM2MtMzZhMi00ODY4LTg2YzMtZTg2ZGViZWEyMmVlXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2016', ' ']",6
Tarih Söylesileri,52,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNGY4MGE4YWQtMmY0My00ODRmLTkwNDAtYjcwZTg1MTI0ODhkXkEyXkFqcGdeQXVyMTQ3Njg1NTQy._V1_QL75_UY281_CR155,0,190,281_.jpg",['2019'],1
Tarihin Efsaneleri,45,7.2,['Documentary. Action. History'],"https://m.media-amazon.com/images/M/MV5BNjdiODYwMmYtNzcyYi00ZDkxLTlmYTctN2MxYzU1N2U3MzVjXkEyXkFqcGdeQXVyMTIwNzcxOTMy._V1_QL75_UY281_CR155,0,190,281_.jpg","['2021', '2022']",2
Tarihin Ruhu,20,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BOTE1YWE1ODctM2ZmZS00ZGVkLTk0ZjMtZjk1ZWQwZWFlMzBiXkEyXkFqcGdeQXVyMTQ3Njg1NTQy._V1_QL75_UX190_CR0,10,190,281_.jpg",['2019'],None
Tarik ve Digerleri,None,6.3,['Comedy'],"https://m.media-amazon.com/images/M/MV5BYTYwNTlkZDEtMjVkNS00ODA5LWJjYjMtNzFjZjgxMWQ0YzJjXkEyXkFqcGdeQXVyOTM4NDAxMjA@._V1_QL75_UX140_CR0,12,140,140_.jpg","['2006', '2007']",None
Tasarim Evler,24,4.6,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BZDg0NzMwYTAtMGUxZS00MjcwLWExYzctNzA2OTZjNGRiZDAxXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2021'],1
Taslarin Sirri,None,7.0,None,"https://m.media-amazon.com/images/M/MV5BMTUzNjVmNGUtZGNlNy00NjE3LTkwNDktNzdkYjBmMDRkZDc3XkEyXkFqcGdeQXVyMTA0NTY3NDQx._V1_QL75_UY281_CR155,0,190,281_.jpg",['1992'],None
Tatar Ramazan: Ben Bu Oyunu Bozarim,None,5.9,['Drama'],"https://m.media-amazon.com/images/M/MV5BMTk2ZTYzZGItOWNiNC00ZDYxLThiYzgtNzRjNjlkMWY5N2MyXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR6,0,190,281_.jpg","['2013', '2014']",None
Tatli Bela Fadime,None,4.4,['Comedy'],"https://m.media-amazon.com/images/M/MV5BODVlOWZhYjktN2ZiNy00ZDlkLTgwZTAtZWRiNGU4Mjc5YjA0XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_QL75_UX140_CR0,29,140,140_.jpg","['2007', '2008']",2
Tatli Betüs,None,5.8,['Comedy. Drama'],"https://m.media-amazon.com/images/M/MV5BYzAxNzVkYTgtMGQwMC00MjFlLThlM2MtNDQ3YTQwZmNlMTQwXkEyXkFqcGdeQXVyMTA1MzE1MjA4._V1_QL75_UX190_CR0,2,190,281_.jpg",['1993'],None
Tatli Hayat,58,8.5,['Comedy. Family'],"https://m.media-amazon.com/images/M/MV5BMzgwMjgyMDgzMl5BMl5BanBnXkFtZTcwMjk3ODYyMQ@@._V1_QL75_UY281_CR2,0,190,281_.jpg","['2001', '2004']",4
Tatli Intikam,None,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BNGNmYjJlNzktOTI1ZC00NjdlLWEyZDEtOTk1ZjAwZDA3ZDZmXkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UY140_CR35,0,140,140_.jpg",['2007'],None
Tatli intikam,120,6.2,['Comedy. Romance'],"https://m.media-amazon.com/images/M/MV5BYzY2OWFmZGQtYzVhOC00NjczLWJjYTAtMGUyMzUwOGI1OGYzXkEyXkFqcGdeQXVyODY1MDkwOQ@@._V1_QL75_UY281_CR17,0,190,281_.jpg",['2016'],1
Tatli Kaçiklar,40,6.5,['Comedy'],"https://m.media-amazon.com/images/M/MV5BNWM2YWUwYzctODE4Ny00YzkxLWFjNWMtY2M3MDMwMmQ3NjZiXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR28,0,190,281_.jpg","['1996', '2001']",None
Tatli Küçük Yalancilar,120,6.0,['Drama. Mystery. Thriller'],"https://m.media-amazon.com/images/M/MV5BMTBjM2U0MjQtMWI0OC00MDE2LTg2NjctYmVkMzZkNWY5Zjg0XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_QL75_UY281_CR0,0,190,281_.jpg",['2015'],1
Tatli ve Huysuz Show,None,5.8,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BODZlNTgzNTUtZTMxMC00MDNmLThkYzEtNTc5ZjdjNDM5Y2UzXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2002'],1
Tayfun Erkan TV,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYjk4ZjkwYmQtNDgyNi00Y2I5LWJiZDQtNTg3ZGRjY2Q4Y2RiXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2017'],1
Taçsiz Prenses,None,None,None,None,[''],None
Team Spirit,None,None,['Animation'],"https://m.media-amazon.com/images/M/MV5BMzc1NTg0NDMtMGZkZi00OWQ3LWIzOGYtOWZlYmIzYzFmYmNjXkEyXkFqcGdeQXVyOTM4ODAxNzA@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2018', ' ']",2
Tek Basimiza,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMDdkNmQ3MmYtNzUwOC00YjQyLTk3YTctOTllNjI5YTI1YjZmXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UX190_CR0,0,190,281_.jpg","['2011', '2012']",2
Tek Basina,None,None,['Documentary. Biography'],"https://m.media-amazon.com/images/M/MV5BMzNhYzkyOGUtMTU3ZS00YWZlLWE5OWItZDY1NTNkMGRiOTBlXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UX190_CR0,1,190,281_.jpg","['2010', '2014']",2
Tek Türkiye,None,5.3,['Drama'],"https://m.media-amazon.com/images/M/MV5BOGQzNDZjNWItNjBjMy00ZGJlLTg2NjAtMTFlZjg0Nzc2MGZjXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR10,0,190,281_.jpg","['2007', '2011']",4
Tek Yürek,120,7.1,['Adventure. Drama. Sport'],"https://m.media-amazon.com/images/M/MV5BYzZhODEwM2MtOWZjOC00MmJjLWE5MGEtNjY1NGQ5ZjA5MmUxXkEyXkFqcGdeQXVyODkxNTU2MjE@._V1_QL75_UX190_CR0,2,190,281_.jpg",['2019'],1
Teke Tek,None,6.9,['News. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNGE3YmRlZDYtOThmZS00OTA3LWI3ZmItODRiNGYzNWY0ZjkwXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg","['1995', ' ']",10
Teknoloji Bülteni,None,None,None,"https://m.media-amazon.com/images/M/MV5BMDQxNDA2MjItNzUzMC00YzZkLWIyNmYtMGYwMDA5M2Q1MzVkXkEyXkFqcGdeQXVyMTQ2NTE3NTUw._V1_QL75_UY281_CR155,0,190,281_.jpg",['2020'],None
Teksoy Görevde,50,5.1,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BY2VmZDEwYjctYTQwZS00MGM1LWI4OTYtNDY4NjVjZmMxZDYxXkEyXkFqcGdeQXVyMTQ3MjI3NDcw._V1_QL75_UY281_CR29,0,190,281_.jpg","['1994', '2006']",8
Telegol,None,None,['Reality-TV. Sport. Talk-Show'],None,[''],None
Televizyon Makinasi,None,7.7,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNDRjMmI0MzQtZWU0Yi00MTVmLThlZDMtNjgyODM3NDNlZDI3XkEyXkFqcGdeQXVyNDIwOTkyNjM@._V1_QL75_UY281_CR116,0,190,281_.jpg","['2005', '2006']",None
Televole,None,3.6,['Sport'],"https://m.media-amazon.com/images/M/MV5BNjAzZDQ1NGYtOTg0NC00MjM5LTk5ZDAtMGM2MDU1Y2M3YjRhXkEyXkFqcGdeQXVyNjIyODY2ODg@._V1_QL75_UY281_CR183,0,190,281_.jpg","['1994', '2005']",None
Temizlik Avcilari,None,4.0,['Reality-TV'],"https://m.media-amazon.com/images/M/MV5BYTAzZWQwZDAtNmU5OS00MDhkLWI1YTktYzBlYTlmMTJiMjBmXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR155,0,190,281_.jpg",['2019'],None
Temizlik Benim Isim,90,4.1,['Game-Show. Reality-TV'],"https://m.media-amazon.com/images/M/MV5BYTIwZjllYmUtZTI3YS00OTRhLWI5MmItNWY3NjE3NWZlNDdkXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR22,0,190,281_.jpg",['2019'],None
TepkiKolik,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYzBhMzA0MDUtNmI4Yy00NzkzLTgyNDktMWM1YzYwODBlNjYxXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2015', ' ']",None
Terapist,10,7.2,['Crime. Drama. Mystery'],"https://m.media-amazon.com/images/M/MV5BODdmZThlYjctZWVlYS00YjA5LWFmY2ItODFhZmZjYzY4YWYwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg",['2021'],1
Teras Noir,None,1.6,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMDgxMTRiMjMtM2M4Yy00YmJiLTllMDctY2EzNjU2MDhmZmU0XkEyXkFqcGdeQXVyODc5Mjc4Nzg@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2021', ' ']",2
Terfi,45,None,['Talk-Show'],None,['2014'],None
Ters Köse,45,5.4,['Comedy'],"https://m.media-amazon.com/images/M/MV5BODZlMGRmMDAtZmE0MC00ZGU3LThkY2UtMmZlOTQ2ODcyOWE2XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR12,0,190,281_.jpg",['2005'],1
Ters Yön,45,None,['Action'],"https://m.media-amazon.com/images/M/MV5BY2EzYWMyODAtNGQ2MS00MzU5LWExOTktY2RhNTUyYmExM2M5XkEyXkFqcGdeQXVyNjY2NjgzMjY@._V1_QL75_UY281_CR5,0,190,281_.jpg",['2018'],None
Tersine Dünya,None,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BZWQ1YTJhNDAtOWIxYS00OGU5LWIxODQtZTk4YjczMzNhZDRjXkEyXkFqcGdeQXVyMjc2Mzk3ODA@._V1_QL75_UX140_CR0,0,140,140_.jpg",['2000'],None
The Tailor,None,None,['Biography. Drama. Mystery'],"https://m.media-amazon.com/images/M/MV5BNzgzM2VmODMtOGMxNy00MjEzLWI0YTMtNTBkNmNhNzIxNDMyXkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UY140_CR60,0,140,140_.jpg","['2023', ' ']",1
Teskilat,26,5.9,['Crime'],"https://m.media-amazon.com/images/M/MV5BMzJlZWI4M2MtYWNjMC00ZjliLWJkNjYtODI1OTNmMWFmMTEyXkEyXkFqcGdeQXVyOTMzMTI5MDk@._V1_QL75_UY281_CR130,0,190,281_.jpg",['2017'],None
Teskilat-i Mahsusa Trablus,None,None,['History'],"https://m.media-amazon.com/images/M/MV5BNWI3NGRhZDAtYWEyYy00NDMyLTg1N2YtNjM2YzVmMzg4MTQ2XkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UX140_CR0,12,140,140_.jpg",[''],None
Teve2 Magazin Masasi,None,None,['News'],"https://m.media-amazon.com/images/M/MV5BNTg5ZGFlNjctZTdkYS00YmQxLTkzMGEtMmNkNzhiNTZlYjk0XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR19,0,190,281_.jpg","['2021', ' ']",None
The Assembly of Cinema,150,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BN2YxYTA0ZGMtYzE5Mi00MGRkLTk2N2ItMWM4MjczMTA4MTM1XkEyXkFqcGdeQXVyMTQ3MjI3NDcw._V1_QL75_UX190_CR0,12,190,281_.jpg",['2010'],1
The Cheat,20,8.3,['Action. Drama. Sci-Fi'],"https://m.media-amazon.com/images/M/MV5BYWQwNmRmZmMtNWE0ZS00YjIyLWJkZTctNTg2YjVhZjQ5OWU4XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR3,0,190,281_.jpg","['2017', '2020']",4
The Children of Darkness,None,None,['Action. Crime. Fantasy'],None,['2017'],None
The Crossroads with Martin Anthony,56,5.8,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BYjIzYTAwMDUtMWRjZi00YWI3LWFiYzctNzdmNmQ2YzliYWI2XkEyXkFqcGdeQXVyNzUxOTMxODA@._V1_QL75_UY281_CR46,0,190,281_.jpg","['2009', '2010']",2
The Cruise,45,8.9,['Action. Crime. Drama'],"https://m.media-amazon.com/images/M/MV5BZDU0NGFmZWUtOThhOC00YWQ1LWJlZTItMDllODRhODJkMWZlXkEyXkFqcGdeQXVyMTA2NjY5NzM2._V1_QL75_UX190_CR0,2,190,281_.jpg",['2021'],1
The Evliya Çelebi Guide to World Cities,None,None,['Documentary'],"https://m.media-amazon.com/images/M/MV5BYzY1MDllYmEtZThmYi00YWM1LWJjNDctYWVjZDAzZjg1YjU0XkEyXkFqcGdeQXVyMTQ3Njg1NTQy._V1_QL75_UY281_CR155,0,190,281_.jpg","['2019', ' ']",None
The Executives,30,None,['News'],"https://m.media-amazon.com/images/M/MV5BMDFjODExYjUtZDk5Ny00NThiLWI4ZTgtNTUyMjZiYjk3NmZiXkEyXkFqcGdeQXVyMDYyNjY0NQ@@._V1_QL75_UY281_CR28,0,190,281_.jpg","['2011', ' ']",None
The Gravity of the Mind,None,None,['Action. Crime. Fantasy'],None,['2017'],None
The Guest Chef,None,None,['Game-Show'],"https://m.media-amazon.com/images/M/MV5BZjhiMTJjNmYtOWI0Yy00MjgzLTkzNDItYjlhN2Q2NDBmMWViXkEyXkFqcGdeQXVyMTMwNjE1NTA0._V1_QL75_UY281_CR46,0,190,281_.jpg",[''],None
The Hollywood File,40,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMzE1ZThkMWQtYWUzMC00YjY5LThkN2UtNTc5YTE3NDkwYmJjXkEyXkFqcGdeQXVyNDYzMjAzNzk@._V1_QL75_UX140_CR0,0,140,140_.jpg","['2013', '2014']",1
The Princess & Her Knights,None,None,['Comedy'],None,['2021'],1
The Protector,40,6.5,['Action. Adventure. Drama'],"https://m.media-amazon.com/images/M/MV5BMDRhMDU4MGEtYjc3MC00OTQ4LWI0NzYtZTAxMWU4NDE1ZGU0XkEyXkFqcGdeQXVyOTQ1Mzg0Mzg@._V1_QL75_UX190_CR0,49,190,281_.jpg","['2018', '2020']",3
The Pursuit of Revelation,None,6.7,['Drama'],"https://m.media-amazon.com/images/M/MV5BY2UzMThkNjYtODFlZC00OTUxLTk4NGYtMmRhMzk3MTM0OTg2XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR36,0,190,281_.jpg",['2014'],None
The Rough Ground,None,None,['Drama'],None,"['2016', ' ']",None
The Rough Land,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BYjhiYjI4ZTEtNmJlNi00MTlkLWIxZmMtZGJkMDA1OTlmNDJkXkEyXkFqcGdeQXVyNjkwOTQzMjQ@._V1_QL75_UY281_CR6,0,190,281_.jpg","['2016', ' ']",1
The Sorika,None,None,['Talk-Show'],"https://m.media-amazon.com/images/M/MV5BMmI5M2VlMjItNTRhYi00OWEzLTk0YzMtNzgwZGM2ZGNhOGEwXkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_QL75_UY281_CR46,0,190,281_.jpg",['2016'],1
The World's Strictest Parents,60,None,['Reality-TV'],None,"['2010', '2011']",2
They (HOMM),None,None,None,"https://m.media-amazon.com/images/M/MV5BYjUwNjc5OTMtNDUxZC00ZWE1LWFkZTEtMTgzM2M3NzUxNmIwXkEyXkFqcGdeQXVyMjAzMDEyMzg@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2019', ' ']",None
Ti Show,None,5.5,['Comedy'],"https://m.media-amazon.com/images/M/MV5BY2U3NDIwMzUtMDFkNC00ZDM1LWE5ODctMTNhMjMzZjRhNDI4XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_QL75_UY140_CR24,0,140,140_.jpg",['2002'],None
Tibi ile Pisi,None,None,['Animation'],"https://m.media-amazon.com/images/M/MV5BYmM4NDhlZmItZWUxZC00MDcyLTg3MWQtNmExZDM5ZWE3ZmUxXkEyXkFqcGdeQXVyMjk0ODg4Mjk@._V1_QL75_UY281_CR155,0,190,281_.jpg","['2016', '2017']",None
Tiyatro Senligi,None,None,['Drama'],None,['1990'],None
Tiyatro Zamani,None,None,None,"https://m.media-amazon.com/images/M/MV5BYWRjNGQ0ZGItMWQwMC00M2Y4LWE5NDYtMTI3ODQwZGU5NGQzXkEyXkFqcGdeQXVyMTQ4MzU4NDk5._V1_QL75_UY140_CR63,0,140,140_.jpg",['2021'],1
Tolgshow,100,7.8,['Comedy. Talk-Show'],"https://m.media-amazon.com/images/M/MV5BNjI1YWY1YmYtOWFhYy00ZTdiLThmNDUtMGIxYTRlOTk5Y2Q3XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2017', '2021']",3
Tombik & B.B.,None,4.1,['Animation'],"https://m.media-amazon.com/images/M/MV5BZmRlZGIwZDAtNmE5Ni00YjIwLWI4YWUtMTE1MjE1MzY3YTY4XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR13,0,190,281_.jpg","['1999', ' ']",None
Tonga,None,None,['Comedy'],"https://m.media-amazon.com/images/M/MV5BMTFlZTZhYmMtYTAyZS00YTk5LTlkMzQtOTRjMzM0YjIxNTg2XkEyXkFqcGdeQXVyNjM3MjMyMzE@._V1_QL75_UY281_CR94,0,190,281_.jpg","['2011', '2012']",None
Top Model Türkiye,None,2.4,['Reality-TV'],None,['2006'],None
Toprak ile Fidan,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BNmI4NzI4YjgtYWEyOC00ZGJhLWJjODQtOWY2YTJhNWQ5ZDE5XkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR18,0,190,281_.jpg","['2022', ' ']",1
Tortu,None,None,['Horror'],"https://m.media-amazon.com/images/M/MV5BODkyZDA0MzktMjE2Mi00ZmZjLWI4YTctMDExMDY1ZmZkZGE0XkEyXkFqcGdeQXVyODA5ODYzNDI@._V1_QL75_UY281_CR322,0,190,281_.jpg",['2018'],None
Torun ve Torunu,75,None,['Comedy'],None,['2006'],None
Tosun,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BMjA4MTcyOTg3Nl5BMl5BanBnXkFtZTgwOTU4NTkyNzE@._V1_QL75_UY140_CR35,0,140,140_.jpg",['2021'],None
Tozkoparan,60,5.6,['Adventure. Fantasy'],"https://m.media-amazon.com/images/M/MV5BMmI4MzcwOWItOGYwZC00N2MxLWFlNDgtNTZjMjM2ODY3NjE1XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2018', '2020']",3
Tozkoparan Iskender,120,6.2,['Adventure. Fantasy'],"https://m.media-amazon.com/images/M/MV5BMzc4YWI2NGYtNzU5MS00NGM2LWE0YzAtM2UwYzM0OTI2NWYxXkEyXkFqcGdeQXVyNjk5Njg0MDE@._V1_QL75_UY281_CR18,0,190,281_.jpg","['2021', ' ']",2
Tozlu Yollar,None,None,['Drama'],"https://m.media-amazon.com/images/M/MV5BZjhkMWU5ZmItM2E5YS00MjgwLWFmMjEtNDhmOWFmZjBiYjgyXkEyXkFqcGdeQXVyMzAzNDI3OA@@._V1_QL75_UX190_CR0,11,190,281_.jpg",['2013'],1
Tozluyaka,128,6.1,['Drama'],"https://m.media-amazon.com/images/M/MV5BM2Q2MmI4N2QtM2U1Yy00MWJiLTg3ODEtMDU3YjI1OGE4MzMzXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_QL75_UY281_CR18,0,190,281_.jpg","['2022', ' ']",1
Tribe,None,None,['Documentary'],None,"['2012', '2013']",None
Tufa - Bulusma,30,None,['Sport'],"https://m.media-amazon.com/images/M/MV5BNTlmMzE2OGEtZGRiYy00NWQyLWE2OGEtZjQwYmE5ZjU3OTVjXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR31,0,190,281_.jpg",['2018'],1
